数据时间,总有功功率（kw）
2018/1/9 14:45,281185.7377
2018/1/9 15:00,290880.5859
2018/1/9 15:15,282110.2107
2018/1/9 15:30,282110.6335
2018/1/9 15:45,268189.0313
2018/1/9 16:00,286967.2082
2018/1/9 16:15,285292.9758
2018/1/9 16:30,288849.4903
2018/1/9 16:45,289778.6955
2018/1/9 17:00,300278.3339
2018/1/9 17:15,294108.7134
2018/1/9 17:30,292314.7762
2018/1/9 17:45,291605.4045
2018/1/9 18:00,299388.3226
2018/1/9 18:15,291990.2417
2018/1/9 18:30,292844.128
2018/1/9 18:45,295790.1304
2018/1/9 19:00,310392.7345
2018/1/9 19:15,298131.3176
2018/1/9 19:30,293067.6651
2018/1/9 19:45,291146.0254
2018/1/9 20:00,297075.3315
2018/1/9 20:15,290282.4729
2018/1/9 20:30,288874.8079
2018/1/9 20:45,288981.8765
2018/1/9 21:00,295763.5073
2018/1/9 21:15,288394.9969
2018/1/9 21:30,288008.0009
2018/1/9 21:45,285936.1702
2018/1/9 22:00,290842.7876
2018/1/9 22:15,281807.3109
2018/1/9 22:30,276504.4551
2018/1/9 22:45,283553.2294
2018/1/9 23:00,277591.687
2018/1/9 23:15,266261.3875
2018/1/9 23:30,260828.5168
2018/1/9 23:45,256720.2195
2018/1/10 0:00,259171.2066
2018/1/10 0:15,248134.5536
2018/1/10 0:30,246049.1836
2018/1/10 0:45,242978.3832
2018/1/10 1:00,255901.4934
2018/1/10 1:15,238522.0969
2018/1/10 1:30,236393.6978
2018/1/10 1:45,234104.4017
2018/1/10 2:00,236939.2662
2018/1/10 2:15,231651.4649
2018/1/10 2:30,234228.2554
2018/1/10 2:45,230081.6885
2018/1/10 3:00,233794.9489
2018/1/10 3:15,230354.2803
2018/1/10 3:30,232238.0734
2018/1/10 3:45,231966.8748
2018/1/10 4:00,231613.06
2018/1/10 4:15,228308.8327
2018/1/10 4:30,229934.5332
2018/1/10 4:45,230262.2676
2018/1/10 5:00,232731.3746
2018/1/10 5:15,229282.2937
2018/1/10 5:30,231951.5952
2018/1/10 5:45,238693.8124
2018/1/10 6:00,236517.3238
2018/1/10 6:15,237906.9976
2018/1/10 6:30,239510.6511
2018/1/10 6:45,242196.2197
2018/1/10 7:00,252789.4599
2018/1/10 7:15,248794.8564
2018/1/10 7:30,251488.2495
2018/1/10 7:45,253658.6252
2018/1/10 8:00,264675.2318
2018/1/10 8:15,261547.9918
2018/1/10 8:30,267346.0459
2018/1/10 8:45,271602.6444
2018/1/10 9:00,281881.441
2018/1/10 9:15,275136.552
2018/1/10 9:30,277551.095
2018/1/10 9:45,279766.1665
2018/1/10 10:00,290309.809
2018/1/10 10:15,281851.0783
2018/1/10 10:30,282861.9413
2018/1/10 10:45,282197.4488
2018/1/10 11:00,292552.501
2018/1/10 11:15,286814.954
2018/1/10 11:30,284677.7108
2018/1/10 11:45,282944.9372
2018/1/10 12:00,303340.9683
2018/1/10 12:15,269788.2879
2018/1/10 12:30,270016.914
2018/1/10 12:45,269368.8438
2018/1/10 13:00,277029.4755
2018/1/10 13:15,269764.1901
2018/1/10 13:30,271125.9987
2018/1/10 13:45,274374.2297
2018/1/10 14:00,283955.7208
2018/1/10 14:15,276918.1362
2018/1/10 14:30,276472.4392
2018/1/10 14:45,276590.7894
2018/1/10 15:00,285870.0482
2018/1/10 15:15,277409.1807
2018/1/10 15:30,278236.3708
2018/1/10 15:45,278244.6456
2018/1/10 16:00,288469.6131
2018/1/10 16:15,280998.7125
2018/1/10 16:30,283791.2698
2018/1/10 16:45,284218.7018
2018/1/10 17:00,293634.2383
2018/1/10 17:15,286103.1141
2018/1/10 17:30,294361.9713
2018/1/10 17:45,285599.1094
2018/1/10 18:00,294842.296
2018/1/10 18:15,306818.7119
2018/1/10 18:30,291317.1836
2018/1/10 18:45,292553.5162
2018/1/10 19:00,298304.6467
2018/1/10 19:15,290168.7999
2018/1/10 19:30,290310.7837
2018/1/10 19:45,288338.3031
2018/1/10 20:00,295284.9274
2018/1/10 20:15,286899.2857
2018/1/10 20:30,288005.9879
2018/1/10 20:45,287259.7441
2018/1/10 21:00,295997.3949
2018/1/10 21:15,284866.8542
2018/1/10 21:30,283383.6037
2018/1/10 21:45,281853.3184
2018/1/10 22:00,289139.7185
2018/1/10 22:15,278990.7905
2018/1/10 22:30,276608.9634
2018/1/10 22:45,274290.0958
2018/1/10 23:00,275757.4289
2018/1/10 23:15,263619.8593
2018/1/10 23:30,260679.3761
2018/1/10 23:45,264602.381
2018/1/11 0:00,257756.5801
2018/1/11 0:15,248375.4872
2018/1/11 0:30,245280.3329
2018/1/11 0:45,243279.5311
2018/1/11 1:00,245306.2128
2018/1/11 1:15,234904.285
2018/1/11 1:30,231628.013
2018/1/11 1:45,233963.3258
2018/1/11 2:00,241733.1525
2018/1/11 2:15,229038.4127
2018/1/11 2:30,229613.9439
2018/1/11 2:45,228084.7672
2018/1/11 3:00,237255.9622
2018/1/11 3:15,228674.8907
2018/1/11 3:30,228541.849
2018/1/11 3:45,228937.7317
2018/1/11 4:00,236126.0524
2018/1/11 4:15,225508.4313
2018/1/11 4:30,225281.1461
2018/1/11 4:45,227320.3839
2018/1/11 5:00,234177.0898
2018/1/11 5:15,227092.4204
2018/1/11 5:30,228375.1516
2018/1/11 5:45,230279.5858
2018/1/11 6:00,237785.6923
2018/1/11 6:15,237587.7527
2018/1/11 6:30,237140.7194
2018/1/11 6:45,244025.3931
2018/1/11 7:00,256003.7476
2018/1/11 7:15,250439.2832
2018/1/11 7:30,250237.3203
2018/1/11 7:45,254244.3482
2018/1/11 8:00,265266.1731
2018/1/11 8:15,262507.4669
2018/1/11 8:30,267119.9077
2018/1/11 8:45,267341.9461
2018/1/11 9:00,278909.6325
2018/1/11 9:15,273397.1882
2018/1/11 9:30,276146.9942
2018/1/11 9:45,279477.716
2018/1/11 10:00,289285.9936
2018/1/11 10:15,299302.4144
2018/1/11 10:30,282050.8602
2018/1/11 10:45,281420.5878
2018/1/11 11:00,291222.3138
2018/1/11 11:15,287334.7302
2018/1/11 11:30,285813.8731
2018/1/11 11:45,283368.2907
2018/1/11 12:00,281112.0205
2018/1/11 12:15,267363.8291
2018/1/11 12:30,265996.6517
2018/1/11 12:45,265168.5148
2018/1/11 13:00,272015.5191
2018/1/11 13:15,266971.2114
2018/1/11 13:30,268275.615
2018/1/11 13:45,295518.6784
2018/1/11 14:00,280517.2971
2018/1/11 14:15,274634.3838
2018/1/11 14:30,274652.158
2018/1/11 14:45,274660.7507
2018/1/11 15:00,280574.1547
2018/1/11 15:15,272479.0352
2018/1/11 15:30,272646.77
2018/1/11 15:45,272872.781
2018/1/11 16:00,281715.2771
2018/1/11 16:15,277046.6641
2018/1/11 16:30,276895.9233
2018/1/11 16:45,279814.0543
2018/1/11 17:00,288903.5841
2018/1/11 17:15,293798.7225
2018/1/11 17:30,287446.9882
2018/1/11 17:45,282548.4098
2018/1/11 18:00,290259.4474
2018/1/11 18:15,285077.7121
2018/1/11 18:30,286253.4958
2018/1/11 18:45,287134.1205
2018/1/11 19:00,292706.4598
2018/1/11 19:15,284824.2262
2018/1/11 19:30,285175.1537
2018/1/11 19:45,284616.9567
2018/1/11 20:00,290424.6913
2018/1/11 20:15,284583.769
2018/1/11 20:30,284415.6891
2018/1/11 20:45,283746.2491
2018/1/11 21:00,290820.5571
2018/1/11 21:15,283099.7124
2018/1/11 21:30,281313.4625
2018/1/11 21:45,280963.8108
2018/1/11 22:00,286126.1484
2018/1/11 22:15,277693.0244
2018/1/11 22:30,274924.414
2018/1/11 22:45,272312.166
2018/1/11 23:00,282007.0004
2018/1/11 23:15,264091.5598
2018/1/11 23:30,255482.7085
2018/1/11 23:45,251368.6672
2018/1/12 0:00,257279.1719
2018/1/12 0:15,244572.3949
2018/1/12 0:30,242882.9032
2018/1/12 0:45,239742.3807
2018/1/12 1:00,244257.1906
2018/1/12 1:15,236569.9693
2018/1/12 1:30,233646.9802
2018/1/12 1:45,229577.4119
2018/1/12 2:00,240566.1981
2018/1/12 2:15,227892.1784
2018/1/12 2:30,228900.7017
2018/1/12 2:45,229172.2387
2018/1/12 3:00,236872.5849
2018/1/12 3:15,227575.2807
2018/1/12 3:30,227941.4141
2018/1/12 3:45,226920.512
2018/1/12 4:00,233282.4411
2018/1/12 4:15,225817.3774
2018/1/12 4:30,248120.8112
2018/1/12 4:45,226271.6508
2018/1/12 5:00,232626.0362
2018/1/12 5:15,238977.4843
2018/1/12 5:30,238838.1176
2018/1/12 5:45,227447.6254
2018/1/12 6:00,238678.0491
2018/1/12 6:15,235497.9224
2018/1/12 6:30,233647.9766
2018/1/12 6:45,261402.6821
2018/1/12 7:00,251640.6274
2018/1/12 7:15,249904.0169
2018/1/12 7:30,253964.7819
2018/1/12 7:45,254858.5319
2018/1/12 8:00,262704.4335
2018/1/12 8:15,280989.1258
2018/1/12 8:30,267446.3792
2018/1/12 8:45,270112.7409
2018/1/12 9:00,280078.2852
2018/1/12 9:15,273506.1081
2018/1/12 9:30,277246.0672
2018/1/12 9:45,278322.1607
2018/1/12 10:00,289277.9913
2018/1/12 10:15,282072.2632
2018/1/12 10:30,283308.7107
2018/1/12 10:45,283635.9478
2018/1/12 11:00,291119.5742
2018/1/12 11:15,287995.4037
2018/1/12 11:30,302846.982
2018/1/12 11:45,280705.2753
2018/1/12 12:00,282063.906
2018/1/12 12:15,267494.1298
2018/1/12 12:30,267489.6943
2018/1/12 12:45,266448.1528
2018/1/12 13:00,273765.6716
2018/1/12 13:15,267370.2908
2018/1/12 13:30,268000.3101
2018/1/12 13:45,271944.7853
2018/1/12 14:00,281252.4381
2018/1/12 14:15,274035.3687
2018/1/12 14:30,273328.7035
2018/1/12 14:45,276124.8256
2018/1/12 15:00,280752.5973
2018/1/12 15:15,274338.1022
2018/1/12 15:30,279287.6383
2018/1/12 15:45,275469.0902
2018/1/12 16:00,283760.9037
2018/1/12 16:15,277067.036
2018/1/12 16:30,279070.9049
2018/1/12 16:45,280344.7269
2018/1/12 17:00,289565.5782
2018/1/12 17:15,282930.8597
2018/1/12 17:30,283429.8329
2018/1/12 17:45,280143.2467
2018/1/12 18:00,287729.4545
2018/1/12 18:15,284016.6172
2018/1/12 18:30,284758.9689
2018/1/12 18:45,288097.3787
2018/1/12 19:00,292661.8596
2018/1/12 19:15,285458.7352
2018/1/12 19:30,285642.1315
2018/1/12 19:45,283156.473
2018/1/12 20:00,289311.1914
2018/1/12 20:15,284510.8142
2018/1/12 20:30,283487.6178
2018/1/12 20:45,282814.695
2018/1/12 21:00,288801.5074
2018/1/12 21:15,282054.9646
2018/1/12 21:30,280757.988
2018/1/12 21:45,290037.3294
2018/1/12 22:00,287532.7351
2018/1/12 22:15,275719.5648
2018/1/12 22:30,275054.8631
2018/1/12 22:45,273428.438
2018/1/12 23:00,272011.8205
2018/1/12 23:15,263618.0981
2018/1/12 23:30,258770.7138
2018/1/12 23:45,255258.5055
2018/1/13 0:00,257543.3267
2018/1/13 0:15,255994.8562
2018/1/13 0:30,240934.5935
2018/1/13 0:45,240088.9274
2018/1/13 1:00,243802.6155
2018/1/13 1:15,234273.2104
2018/1/13 1:30,235515.2636
2018/1/13 1:45,234017.6559
2018/1/13 2:00,235977.4575
2018/1/13 2:15,231134.93
2018/1/13 2:30,229715.0575
2018/1/13 2:45,227263.272
2018/1/13 3:00,232525.6173
2018/1/13 3:15,228657.0986
2018/1/13 3:30,227242.6631
2018/1/13 3:45,226683.892
2018/1/13 4:00,234369.3675
2018/1/13 4:15,223227.5946
2018/1/13 4:30,235481.3694
2018/1/13 4:45,224965.885
2018/1/13 5:00,234457.3711
2018/1/13 5:15,224911.4159
2018/1/13 5:30,225473.5349
2018/1/13 5:45,227883.3018
2018/1/13 6:00,234008.6719
2018/1/13 6:15,228436.6392
2018/1/13 6:30,231871.2221
2018/1/13 6:45,233164.8489
2018/1/13 7:00,239588.1691
2018/1/13 7:15,243008.6547
2018/1/13 7:30,243555.1029
2018/1/13 7:45,248479.5599
2018/1/13 8:00,252135.9311
2018/1/13 8:15,257333.4849
2018/1/13 8:30,262067.5799
2018/1/13 8:45,266642.3303
2018/1/13 9:00,273359.8195
2018/1/13 9:15,269802.6619
2018/1/13 9:30,270851.8934
2018/1/13 9:45,273581.5547
2018/1/13 10:00,279159.0412
2018/1/13 10:15,276217.203
2018/1/13 10:30,279490.7499
2018/1/13 10:45,277983.9044
2018/1/13 11:00,285376.8781
2018/1/13 11:15,280500.9518
2018/1/13 11:30,278637.4351
2018/1/13 11:45,276681.149
2018/1/13 12:00,276841.9661
2018/1/13 12:15,264684.3814
2018/1/13 12:30,285375.7016
2018/1/13 12:45,264350.7187
2018/1/13 13:00,270241.0325
2018/1/13 13:15,264441.077
2018/1/13 13:30,265359.7631
2018/1/13 13:45,270707.1312
2018/1/13 14:00,278120.382
2018/1/13 14:15,272448.6013
2018/1/13 14:30,270306.3434
2018/1/13 14:45,271964.7947
2018/1/13 15:00,277090.8103
2018/1/13 15:15,270536.2698
2018/1/13 15:30,272785.0459
2018/1/13 15:45,271908.6863
2018/1/13 16:00,278882.1268
2018/1/13 16:15,293361.4419
2018/1/13 16:30,275401.1144
2018/1/13 16:45,277936.4343
2018/1/13 17:00,283330.1595
2018/1/13 17:15,281692.1113
2018/1/13 17:30,278997.7662
2018/1/13 17:45,278711.9361
2018/1/13 18:00,281685.3929
2018/1/13 18:15,281735.1027
2018/1/13 18:30,282161.233
2018/1/13 18:45,284094.2037
2018/1/13 19:00,288444.7814
2018/1/13 19:15,283395.2253
2018/1/13 19:30,281032.3866
2018/1/13 19:45,278801.5421
2018/1/13 20:00,284127.2746
2018/1/13 20:15,276754.0631
2018/1/13 20:30,277799.4885
2018/1/13 20:45,278398.8893
2018/1/13 21:00,284572.7254
2018/1/13 21:15,277427.1827
2018/1/13 21:30,276707.8996
2018/1/13 21:45,274536.3878
2018/1/13 22:00,279555.792
2018/1/13 22:15,274145.1169
2018/1/13 22:30,270758.1947
2018/1/13 22:45,268167.1137
2018/1/13 23:00,269996.7272
2018/1/13 23:15,259609.4029
2018/1/13 23:30,267704.6087
2018/1/13 23:45,251174.2322
2018/1/14 0:00,254620.2619
2018/1/14 0:15,246098.2032
2018/1/14 0:30,240377.4932
2018/1/14 0:45,240528.6284
2018/1/14 1:00,243295.3742
2018/1/14 1:15,235143.9077
2018/1/14 1:30,234452.8684
2018/1/14 1:45,233806.1715
2018/1/14 2:00,237023.8375
2018/1/14 2:15,229575.8002
2018/1/14 2:30,225742.5767
2018/1/14 2:45,226323.677
2018/1/14 3:00,231446.8591
2018/1/14 3:15,225985.344
2018/1/14 3:30,223595.7558
2018/1/14 3:45,224820.6473
2018/1/14 4:00,228434.1557
2018/1/14 4:15,223562.511
2018/1/14 4:30,226238.0039
2018/1/14 4:45,221349.9454
2018/1/14 5:00,231523.8754
2018/1/14 5:15,222695.1271
2018/1/14 5:30,223721.0868
2018/1/14 5:45,224958.9239
2018/1/14 6:00,228510.9659
2018/1/14 6:15,227310.1871
2018/1/14 6:30,226116.8474
2018/1/14 6:45,229023.607
2018/1/14 7:00,231948.4196
2018/1/14 7:15,232152.3738
2018/1/14 7:30,238786.0938
2018/1/14 7:45,241698.8625
2018/1/14 8:00,260815.589
2018/1/14 8:15,248342.2443
2018/1/14 8:30,252166.7723
2018/1/14 8:45,256555.8229
2018/1/14 9:00,263014.5652
2018/1/14 9:15,260448.8516
2018/1/14 9:30,264235.0588
2018/1/14 9:45,266126.3644
2018/1/14 10:00,275458.6729
2018/1/14 10:15,269368.1299
2018/1/14 10:30,270822.5327
2018/1/14 10:45,270728.6939
2018/1/14 11:00,279463.8811
2018/1/14 11:15,275302.9531
2018/1/14 11:30,273906.2123
2018/1/14 11:45,271967.8223
2018/1/14 12:00,271518.9473
2018/1/14 12:15,260911.4966
2018/1/14 12:30,261308.798
2018/1/14 12:45,259609.4268
2018/1/14 13:00,263433.0705
2018/1/14 13:15,260639.4135
2018/1/14 13:30,262523.6949
2018/1/14 13:45,264356.2926
2018/1/14 14:00,272090.363
2018/1/14 14:15,264296.9185
2018/1/14 14:30,265050.746
2018/1/14 14:45,263726.4423
2018/1/14 15:00,272342.2584
2018/1/14 15:15,266695.8154
2018/1/14 15:30,266333.1586
2018/1/14 15:45,266349.3821
2018/1/14 16:00,281809.5524
2018/1/14 16:15,267661.9463
2018/1/14 16:30,269280.3859
2018/1/14 16:45,276263.1933
2018/1/14 17:00,280739.2001
2018/1/14 17:15,276120.5844
2018/1/14 17:30,276512.0735
2018/1/14 17:45,275792.3209
2018/1/14 18:00,282403.6535
2018/1/14 18:15,278286.793
2018/1/14 18:30,279192.7456
2018/1/14 18:45,277622.7377
2018/1/14 19:00,280651.8387
2018/1/14 19:15,276259.9533
2018/1/14 19:30,274199.4777
2018/1/14 19:45,282927.1987
2018/1/14 20:00,278108.4558
2018/1/14 20:15,273539.097
2018/1/14 20:30,275607.4879
2018/1/14 20:45,275527.6707
2018/1/14 21:00,281349.3039
2018/1/14 21:15,274624.6294
2018/1/14 21:30,274518.9247
2018/1/14 21:45,283362.4974
2018/1/14 22:00,274366.4133
2018/1/14 22:15,266311.3403
2018/1/14 22:30,265310.2785
2018/1/14 22:45,261445.6821
2018/1/14 23:00,261757.4549
2018/1/14 23:15,252103.9613
2018/1/14 23:30,248351.5415
2018/1/14 23:45,246574.5762
2018/1/15 0:00,246600.7492
2018/1/15 0:15,238852.5913
2018/1/15 0:30,237522.6429
2018/1/15 0:45,232827.8122
2018/1/15 1:00,238951.3155
2018/1/15 1:15,233368.2949
2018/1/15 1:30,230084.3355
2018/1/15 1:45,227369.8012
2018/1/15 2:00,229082.5952
2018/1/15 2:15,226905.1006
2018/1/15 2:30,224834.7754
2018/1/15 2:45,224689.3274
2018/1/15 3:00,228266.5046
2018/1/15 3:15,221474.2753
2018/1/15 3:30,220441.5213
2018/1/15 3:45,221527.0441
2018/1/15 4:00,227858.2891
2018/1/15 4:15,223125.0084
2018/1/15 4:30,221033.7442
2018/1/15 4:45,218786.1224
2018/1/15 5:00,227209.3578
2018/1/15 5:15,224888.2904
2018/1/15 5:30,223423.7834
2018/1/15 5:45,224937.6275
2018/1/15 6:00,224784.8817
2018/1/15 6:15,230769.3877
2018/1/15 6:30,232179.3782
2018/1/15 6:45,236015.227
2018/1/15 7:00,242627.0202
2018/1/15 7:15,243111.2554
2018/1/15 7:30,244149.7779
2018/1/15 7:45,248658.8269
2018/1/15 8:00,256416.0017
2018/1/15 8:15,277861.4717
2018/1/15 8:30,261802.8636
2018/1/15 8:45,263980.4911
2018/1/15 9:00,271905.1215
2018/1/15 9:15,269123.6612
2018/1/15 9:30,272070.5033
2018/1/15 9:45,272789.7771
2018/1/15 10:00,283242.005
2018/1/15 10:15,277563.4279
2018/1/15 10:30,280367.9721
2018/1/15 10:45,278775.5289
2018/1/15 11:00,282263.4428
2018/1/15 11:15,282737.1613
2018/1/15 11:30,280038.6754
2018/1/15 11:45,277182.1592
2018/1/15 12:00,275958.3706
2018/1/15 12:15,263481.1512
2018/1/15 12:30,263834.3616
2018/1/15 12:45,261213.8939
2018/1/15 13:00,266859.0293
2018/1/15 13:15,263347.754
2018/1/15 13:30,264144.0419
2018/1/15 13:45,287845.7521
2018/1/15 14:00,273018.8736
2018/1/15 14:15,271898.2838
2018/1/15 14:30,270675.2078
2018/1/15 14:45,272941.7814
2018/1/15 15:00,269949.2545
2018/1/15 15:15,272201.953
2018/1/15 15:30,271767.7209
2018/1/15 15:45,273020.0406
2018/1/15 16:00,279507.1109
2018/1/15 16:15,276976.3348
2018/1/15 16:30,275816.1547
2018/1/15 16:45,277835.5148
2018/1/15 17:00,283726.9011
2018/1/15 17:15,279835.8303
2018/1/15 17:30,279028.3
2018/1/15 17:45,279473.0894
2018/1/15 18:00,285659.9075
2018/1/15 18:15,281920.8194
2018/1/15 18:30,283787.1625
2018/1/15 18:45,284172.5034
2018/1/15 19:00,290129.1856
2018/1/15 19:15,282855.1843
2018/1/15 19:30,281579.2768
2018/1/15 19:45,280933.7848
2018/1/15 20:00,284514.1139
2018/1/15 20:15,278993.4842
2018/1/15 20:30,278406.2147
2018/1/15 20:45,280169.6849
2018/1/15 21:00,281074.9232
2018/1/15 21:15,278806.8485
2018/1/15 21:30,276731.4209
2018/1/15 21:45,274236.7708
2018/1/15 22:00,279364.1467
2018/1/15 22:15,270380.3854
2018/1/15 22:30,268104.4948
2018/1/15 22:45,263829.3403
2018/1/15 23:00,267229.381
2018/1/15 23:15,257560.9338
2018/1/15 23:30,250048.0558
2018/1/15 23:45,248530.7335
2018/1/16 0:00,249926.7967
2018/1/16 0:15,238628.8187
2018/1/16 0:30,234959.8705
2018/1/16 0:45,234994.8745
2018/1/16 1:00,240347.9869
2018/1/16 1:15,242718.6689
2018/1/16 1:30,229041.1889
2018/1/16 1:45,226703.6363
2018/1/16 2:00,232728.4796
2018/1/16 2:15,227310.7059
2018/1/16 2:30,223986.0446
2018/1/16 2:45,223063.1661
2018/1/16 3:00,231799.0137
2018/1/16 3:15,222547.3017
2018/1/16 3:30,235307.696
2018/1/16 3:45,221389.6774
2018/1/16 4:00,250147.9827
2018/1/16 4:15,220921.7485
2018/1/16 4:30,220580.6251
2018/1/16 4:45,222174.72
2018/1/16 5:00,226743.5287
2018/1/16 5:15,223741.6571
2018/1/16 5:30,247419.9345
2018/1/16 5:45,225163.5718
2018/1/16 6:00,234778.485
2018/1/16 6:15,230327.3955
2018/1/16 6:30,233362.1912
2018/1/16 6:45,237770.0078
2018/1/16 7:00,252937.7516
2018/1/16 7:15,245340.0929
2018/1/16 7:30,245508.4687
2018/1/16 7:45,249404.8853
2018/1/16 8:00,258136.5415
2018/1/16 8:15,276824.7453
2018/1/16 8:30,262713.3244
2018/1/16 8:45,266025.4664
2018/1/16 9:00,274575.1613
2018/1/16 9:15,269002.9101
2018/1/16 9:30,271271.9042
2018/1/16 9:45,272378.4346
2018/1/16 10:00,282196.4595
2018/1/16 10:15,275879.3066
2018/1/16 10:30,276424.7468
2018/1/16 10:45,275676.0769
2018/1/16 11:00,284646.5406
2018/1/16 11:15,280057.8789
2018/1/16 11:30,278702.8704
2018/1/16 11:45,275814.9718
2018/1/16 12:00,273604.8616
2018/1/16 12:15,281844.2464
2018/1/16 12:30,262095.2761
2018/1/16 12:45,261100.4403
2018/1/16 13:00,267743.4336
2018/1/16 13:15,262538.2623
2018/1/16 13:30,263270.9197
2018/1/16 13:45,266711.6643
2018/1/16 14:00,275083.6681
2018/1/16 14:15,269629.5864
2018/1/16 14:30,269398.2898
2018/1/16 14:45,268674.1825
2018/1/16 15:00,275674.1126
2018/1/16 15:15,269470.8034
2018/1/16 15:30,270909.4546
2018/1/16 15:45,272012.0802
2018/1/16 16:00,279080.7309
2018/1/16 16:15,294721.0637
2018/1/16 16:30,274104.7825
2018/1/16 16:45,277024.7047
2018/1/16 17:00,284105.7704
2018/1/16 17:15,278306.3083
2018/1/16 17:30,275949.0815
2018/1/16 17:45,278182.244
2018/1/16 18:00,279361.9708
2018/1/16 18:15,280253.989
2018/1/16 18:30,281093.7886
2018/1/16 18:45,282999.2653
2018/1/16 19:00,287651.1791
2018/1/16 19:15,280751.2244
2018/1/16 19:30,279201.8833
2018/1/16 19:45,277630.288
2018/1/16 20:00,285358.6133
2018/1/16 20:15,276944.9992
2018/1/16 20:30,277035.5624
2018/1/16 20:45,277122.7212
2018/1/16 21:00,283157.5188
2018/1/16 21:15,275819.3428
2018/1/16 21:30,274830.9401
2018/1/16 21:45,291223.3665
2018/1/16 22:00,278223.6447
2018/1/16 22:15,264978.8527
2018/1/16 22:30,262252.8882
2018/1/16 22:45,260490.1625
2018/1/16 23:00,262465.793
2018/1/16 23:15,252236.5137
2018/1/16 23:30,248228.2359
2018/1/16 23:45,243587.6138
2018/1/17 0:00,248512.1751
2018/1/17 0:15,248522.1152
2018/1/17 0:30,236431.378
2018/1/17 0:45,246688.3942
2018/1/17 1:00,236099.1374
2018/1/17 1:15,228920.1721
2018/1/17 1:30,228000.0401
2018/1/17 1:45,229084.2383
2018/1/17 2:00,228746.4682
2018/1/17 2:15,224085.156
2018/1/17 2:30,224271.2394
2018/1/17 2:45,223607.6964
2018/1/17 3:00,229125.3599
2018/1/17 3:15,221439.3914
2018/1/17 3:30,221458.5683
2018/1/17 3:45,221079.3467
2018/1/17 4:00,227506.9341
2018/1/17 4:15,221918.3635
2018/1/17 4:30,220487.5486
2018/1/17 4:45,226898.6607
2018/1/17 5:00,222370.4964
2018/1/17 5:15,221691.0417
2018/1/17 5:30,223627.4286
2018/1/17 5:45,224228.6006
2018/1/17 6:00,229535.2113
2018/1/17 6:15,230026.2102
2018/1/17 6:30,231992.9662
2018/1/17 6:45,238035.7075
2018/1/17 7:00,243711.8754
2018/1/17 7:15,244446.8263
2018/1/17 7:30,248174.8775
2018/1/17 7:45,248781.944
2018/1/17 8:00,254294.9247
2018/1/17 8:15,258305.3046
2018/1/17 8:30,263754.0446
2018/1/17 8:45,266450.8757
2018/1/17 9:00,273927.9764
2018/1/17 9:15,269156.3308
2018/1/17 9:30,271145.1793
2018/1/17 9:45,273386.6345
2018/1/17 10:00,280893.7351
2018/1/17 10:15,277866.5479
2018/1/17 10:30,280489.2962
2018/1/17 10:45,278684.4183
2018/1/17 11:00,283637.0393
2018/1/17 11:15,293430.0983
2018/1/17 11:30,281154.2843
2018/1/17 11:45,277591.5168
2018/1/17 12:00,275375.0384
2018/1/17 12:15,263249.0434
2018/1/17 12:30,261697.6503
2018/1/17 12:45,259373.6693
2018/1/17 13:00,266947.9164
2018/1/17 13:15,263217.4465
2018/1/17 13:30,265714.4192
2018/1/17 13:45,267261.4626
2018/1/17 14:00,272098.6162
2018/1/17 14:15,271360.1648
2018/1/17 14:30,272495.2131
2018/1/17 14:45,270236.9357
2018/1/17 15:00,278292.8752
2018/1/17 15:15,271129.2583
2018/1/17 15:30,271416.5089
2018/1/17 15:45,274312.9767
2018/1/17 16:00,290636.3327
2018/1/17 16:15,276174.0696
2018/1/17 16:30,277350.9325
2018/1/17 16:45,279552.1658
2018/1/17 17:00,288373.1185
2018/1/17 17:15,281088.5996
2018/1/17 17:30,289505.2899
2018/1/17 17:45,278996.4062
2018/1/17 18:00,294961.1641
2018/1/17 18:15,281107.2118
2018/1/17 18:30,282597.1145
2018/1/17 18:45,283608.2541
2018/1/17 19:00,288148.6686
2018/1/17 19:15,280975.6869
2018/1/17 19:30,280064.8591
2018/1/17 19:45,278590.6981
2018/1/17 20:00,284745.0739
2018/1/17 20:15,278187.8822
2018/1/17 20:30,277486.8864
2018/1/17 20:45,278258.9671
2018/1/17 21:00,281106.4721
2018/1/17 21:15,276906.7686
2018/1/17 21:30,275792.8622
2018/1/17 21:45,273542.0833
2018/1/17 22:00,278256.5727
2018/1/17 22:15,269061.9859
2018/1/17 22:30,264954.5465
2018/1/17 22:45,260629.8428
2018/1/17 23:00,259425.1604
2018/1/17 23:15,252407.3505
2018/1/17 23:30,248194.5472
2018/1/17 23:45,245214.7132
2018/1/18 0:00,248029.0095
2018/1/18 0:15,237683.5174
2018/1/18 0:30,235752.2317
2018/1/18 0:45,231640.1753
2018/1/18 1:00,234466.8759
2018/1/18 1:15,228374.6894
2018/1/18 1:30,227778.9916
2018/1/18 1:45,225263.4808
2018/1/18 2:00,231709.7021
2018/1/18 2:15,224500.0165
2018/1/18 2:30,222877.1434
2018/1/18 2:45,224001.3698
2018/1/18 3:00,227930.4036
2018/1/18 3:15,221953.3572
2018/1/18 3:30,221919.228
2018/1/18 3:45,220918.9467
2018/1/18 4:00,228083.9369
2018/1/18 4:15,217913.6321
2018/1/18 4:30,218533.6165
2018/1/18 4:45,225504.2507
2018/1/18 5:00,227436.9351
